Timestamp,Disease_Incidence,Disease_Prevalence,Vaccination_Rates,Health_Disparities_Region,Health_Disparities_Demographics,Environmental_Air_Quality,Environmental_Pollution,Location_Latitude,Location_Longitude
2021-05-24 00:16:23.523103,,534,10.59,East,Low Income,Moderate,Low,33.671528,-84.436544
2021-05-25 00:16:23.523103,,247,3.79,Not Available,Middle Income,Good,Medium,,-84.333905
2021-05-26 00:16:23.523103,29,754,32.08,North,Low Income,Good,High,33.799377,-84.407005
,48,354,6.68,North,,Good,Not Available,33.650135,-84.440826
2021-05-28 00:16:23.523103,65,766,30.48,North,High Income,Good,Medium,33.828771,
2021-05-29 00:16:23.523103,51,414,98.11,,Middle Income,Unhealthy,Low,33.662614,-84.311912
2021-05-30 00:16:23.523103,N/A,494,83.4,East,Low Income,Good,Medium,33.780135,-84.467175
2021-05-31 00:16:23.523103,58,554,4.23,East,High Income,,Medium,,
,,792,80.32,South,Not Available,Not Available,Low,33.796232,-84.426245
2021-06-02 00:16:23.523103,34,660,86.81,West,Low Income,,Medium,33.708159,-84.47236
2021-06-03 00:16:23.523103,70,424,15.18,West,Low Income,Good,High,33.828892,-84.475461
2021-06-04 00:16:23.523103,,843,24.34,South,High Income,Unhealthy,Low,33.810632,-84.421198
2021-06-05 00:16:23.523103,2,963,14.95,South,Low Income,Unhealthy,Low,33.824434,
2021-06-06 00:16:23.523103,74,836,83.6,South,Low Income,Good,High,33.820911,-84.337458
,55,441,94.66,West,,Good,High,33.73401,
2021-06-08 00:16:23.523103,37,676,62.24,South,Low Income,Unhealthy,High,33.838795,-84.429679
2021-06-09 00:16:23.523103,89,857,20.86,North,Low Income,Good,Low,33.716957,-84.362564
2021-06-10 00:16:23.523103,48,612,66.91,North,Low Income,Good,High,33.793353,-84.305844
2021-06-11 00:16:23.523103,62,342,42.17,East,High Income,Moderate,Medium,33.753145,-84.306874
2021-06-12 00:16:23.523103,48,384,69.54,North,Low Income,Unhealthy,Medium,33.695033,-84.324847
2021-06-13 00:16:23.523103,94,123,49.93,Not Available,Low Income,Good,Medium,33.757025,-84.320732
2021-06-14 00:16:23.523103,20,672,88.47,North,Middle Income,Good,,33.804402,-84.327356
2021-06-15 00:16:23.523103,59,924,38.82,East,Middle Income,Moderate,Medium,33.80962,-84.420312
2021-06-16 00:16:23.523103,38,602,27.09,South,Middle Income,Good,Low,33.821263,-84.340691
2021-06-17 00:16:23.523103,89,749,7.56,North,Middle Income,,Medium,33.791613,-84.324191
2021-06-18 00:16:23.523103,41,911,89.01,South,Low Income,Moderate,High,33.717518,-84.448607
2021-06-19 00:16:23.523103,96,903,N/A,West,Middle Income,Unhealthy,High,33.740301,
2021-06-20 00:16:23.523103,91,348,20.01,South,High Income,Good,High,33.788304,-84.448059
2021-06-21 00:16:23.523103,27,504,35.73,South,High Income,Good,Medium,33.744368,-84.373139
2021-06-22 00:16:23.523103,70,431,64.81,South,High Income,Moderate,Low,33.828138,-84.360997
2021-06-23 00:16:23.523103,59,,16.42,South,Not Available,Unhealthy,Medium,33.650491,-84.481441
,62,412,65.75,North,Low Income,Unhealthy,Medium,33.739492,-84.464352
2021-06-25 00:16:23.523103,35,865,,Not Available,Middle Income,Moderate,High,33.708035,-84.37172
2021-06-26 00:16:23.523103,78,481,,South,Not Available,Unhealthy,High,,
2021-06-27 00:16:23.523103,N/A,809,51.97,South,Middle Income,Good,Medium,33.72761,-84.486153
2021-06-28 00:16:23.523103,99,770,56.12,West,Middle Income,Unhealthy,Medium,33.8404,-84.467416
2021-06-29 00:16:23.523103,,920,91.34,South,High Income,Unhealthy,Medium,33.70698,-84.298756
2021-06-30 00:16:23.523103,56,955,,,Middle Income,Moderate,High,33.668618,-84.303019
2021-07-01 00:16:23.523103,6,498,28.78,South,High Income,Not Available,Low,33.807715,
,,641,20.59,West,Middle Income,Moderate,Low,33.773751,-84.441089
2021-07-03 00:16:23.523103,15,206,92.91,East,High Income,Unhealthy,High,33.751181,-84.293766
2021-07-04 00:16:23.523103,N/A,N/A,71.87,West,High Income,Good,Medium,33.688448,
2021-07-05 00:16:23.523103,80,961,29.19,,Middle Income,Good,Not Available,33.752558,-84.329826
2021-07-06 00:16:23.523103,93,709,,Not Available,,Good,Medium,,-84.466553
2021-07-07 00:16:23.523103,56,774,61.09,,Low Income,Unhealthy,High,,-84.37487
2021-07-08 00:16:23.523103,62,354,27.68,West,Low Income,Moderate,Medium,,-84.433095
2021-07-09 00:16:23.523103,90,971,0.39,South,Middle Income,,,33.791065,-84.288535
2021-07-10 00:16:23.523103,17,371,42.05,East,Middle Income,Moderate,Low,,-84.317887
2021-07-11 00:16:23.523103,N/A,213,30.09,South,,Unhealthy,Medium,33.744901,-84.376925
2021-07-12 00:16:23.523103,74,985,92.6,West,High Income,Moderate,High,,-84.3035
2021-07-13 00:16:23.523103,N/A,863,57.05,East,,Not Available,Low,33.846707,-84.329357
2021-07-14 00:16:23.523103,,350,75.58,,Middle Income,Moderate,High,33.806819,-84.378026
2021-07-15 00:16:23.523103,76,38,78.82,East,Middle Income,Good,Medium,33.719255,-84.475436
2021-07-16 00:16:23.523103,N/A,N/A,81.97,West,Middle Income,Moderate,High,33.735848,-84.32693
2021-07-17 00:16:23.523103,94,876,46.61,West,Middle Income,Good,Medium,33.798835,-84.430076
2021-07-18 00:16:23.523103,60,899,3.66,West,Middle Income,Moderate,High,33.800656,-84.392168
2021-07-19 00:16:23.523103,56,963,40.24,West,Not Available,Unhealthy,Medium,33.667641,-84.422527
2021-07-20 00:16:23.523103,17,N/A,7.16,West,Not Available,Unhealthy,Low,33.797802,-84.396622
2021-07-21 00:16:23.523103,47,939,53.54,South,Middle Income,Moderate,Low,33.748367,
2021-07-22 00:16:23.523103,61,145,99.15,East,Middle Income,Unhealthy,High,33.847155,-84.385352
2021-07-23 00:16:23.523103,92,26,34.85,,High Income,Moderate,High,33.689934,-84.469829
2021-07-24 00:16:23.523103,71,968,,South,High Income,Moderate,Medium,33.768824,-84.402607
2021-07-25 00:16:23.523103,82,N/A,92.16,,Low Income,Unhealthy,Low,33.661947,
2021-07-26 00:16:23.523103,N/A,733,35.37,South,Low Income,,Low,33.841467,-84.398555
2021-07-27 00:16:23.523103,79,334,52.14,,Low Income,Not Available,Low,33.662062,-84.38319
2021-07-28 00:16:23.523103,74,665,95.7,North,Middle Income,,Medium,33.729059,
2021-07-29 00:16:23.523103,4,627,10.19,North,Low Income,Good,High,33.786644,-84.446813
2021-07-30 00:16:23.523103,1,920,98.75,East,High Income,Unhealthy,Low,33.694304,-84.32741
,20,835,15.74,South,Low Income,Good,High,33.817806,
2021-08-01 00:16:23.523103,16,84,29.36,West,Low Income,Moderate,High,33.812085,-84.337944
,37,152,,South,High Income,Good,Medium,33.838012,-84.368942
,99,249,26.11,East,,Moderate,Medium,33.700588,-84.430778
2021-08-04 00:16:23.523103,0,126,5.15,East,High Income,Moderate,Medium,33.765308,-84.343687
,15,113,79.07,Not Available,Low Income,Unhealthy,Low,33.821053,-84.406325
2021-08-06 00:16:23.523103,12,39,44.07,South,Middle Income,Unhealthy,,33.703278,-84.475711
2021-08-07 00:16:23.523103,N/A,,49.88,East,Middle Income,Good,Low,33.696228,-84.404177
2021-08-08 00:16:23.523103,62,743,86.98,South,Middle Income,Moderate,High,33.67105,-84.312903
2021-08-09 00:16:23.523103,61,442,30.13,South,Middle Income,Moderate,Medium,33.667528,-84.43307
2021-08-10 00:16:23.523103,9,107,91.85,East,High Income,Moderate,Low,33.814445,-84.405704
2021-08-11 00:16:23.523103,74,779,3.9,West,Middle Income,,Low,33.689839,-84.487875
2021-08-12 00:16:23.523103,4,971,63.42,North,Low Income,Moderate,High,33.725518,-84.337382
2021-08-13 00:16:23.523103,N/A,259,85.17,North,Middle Income,Moderate,High,33.655782,-84.405108
2021-08-14 00:16:23.523103,70,975,79.68,North,Middle Income,Unhealthy,Low,33.809427,
2021-08-15 00:16:23.523103,21,690,74.32,West,High Income,Good,Medium,33.76967,
2021-08-16 00:16:23.523103,66,333,57.72,North,Low Income,Good,High,,-84.368226
2021-08-17 00:16:23.523103,89,275,42.69,North,Low Income,Unhealthy,Low,33.775105,-84.367681
2021-08-18 00:16:23.523103,59,,5.49,West,Low Income,Good,High,33.748213,-84.461294
2021-08-19 00:16:23.523103,63,367,28.02,North,,Unhealthy,High,33.793558,-84.290386
2021-08-20 00:16:23.523103,36,321,17.33,South,Middle Income,Moderate,High,33.691977,-84.347644
2021-08-21 00:16:23.523103,,71,82.33,South,,Good,Not Available,33.739154,-84.311955
2021-08-22 00:16:23.523103,15,906,78.31,North,Low Income,Unhealthy,Low,33.735509,-84.303834
2021-08-23 00:16:23.523103,,639,67.74,West,Low Income,Good,High,33.661646,-84.457869
2021-08-24 00:16:23.523103,37,467,13.71,West,Middle Income,Good,,33.697035,-84.329787
2021-08-25 00:16:23.523103,,822,28.36,North,Low Income,,Medium,33.690136,-84.371241
2021-08-26 00:16:23.523103,42,N/A,47.01,East,Low Income,Unhealthy,Medium,33.75486,-84.315451
2021-08-27 00:16:23.523103,58,363,19.57,South,Low Income,Unhealthy,Medium,33.757696,-84.467774
2021-08-28 00:16:23.523103,40,15,18.4,West,High Income,Good,,33.686191,-84.464512
2021-08-29 00:16:23.523103,37,812,14.79,North,High Income,Unhealthy,Medium,,-84.456224
2021-08-30 00:16:23.523103,52,446,58.47,West,Middle Income,Moderate,Medium,33.759841,-84.379286
2021-08-31 00:16:23.523103,19,445,44.37,South,Middle Income,Good,,33.847685,-84.354614
2021-09-01 00:16:23.523103,34,431,50.14,West,High Income,Unhealthy,Low,33.656234,-84.393853
2021-09-02 00:16:23.523103,49,N/A,83.43,West,Low Income,Moderate,High,33.8382,-84.480128
2021-09-03 00:16:23.523103,19,774,11.98,North,Low Income,Moderate,,33.771588,-84.338811
2021-09-04 00:16:23.523103,81,479,58.23,East,Middle Income,Moderate,Not Available,33.836542,-84.449673
2021-09-05 00:16:23.523103,58,805,66.63,West,,Good,Low,33.722037,-84.337698
2021-09-06 00:16:23.523103,69,432,51.02,South,High Income,Unhealthy,Not Available,33.79515,-84.42928
2021-09-07 00:16:23.523103,N/A,339,,West,Not Available,Moderate,Low,,-84.383122
2021-09-08 00:16:23.523103,76,944,60.67,East,High Income,Moderate,Medium,33.665453,-84.392717
2021-09-09 00:16:23.523103,67,787,54.58,West,Middle Income,Moderate,Not Available,,
2021-09-10 00:16:23.523103,80,N/A,97.34,,Middle Income,Good,High,33.65079,-84.441914
,,,83.1,West,Low Income,Good,Low,33.772727,-84.436435
2021-09-12 00:16:23.523103,56,47,54.98,,Low Income,Moderate,Medium,33.806235,-84.41354
2021-09-13 00:16:23.523103,33,N/A,0.1,,High Income,Moderate,Low,33.653759,-84.433788
2021-09-14 00:16:23.523103,65,438,,West,Low Income,Good,Medium,33.825315,
,65,,47.77,East,Low Income,Moderate,Low,33.674021,-84.41388
2021-09-16 00:16:23.523103,68,488,18.91,South,Low Income,Unhealthy,Not Available,33.689684,
2021-09-17 00:16:23.523103,28,979,81.5,North,Middle Income,Unhealthy,,33.719249,-84.40826
2021-09-18 00:16:23.523103,45,340,46.16,South,Low Income,Unhealthy,Not Available,33.769437,-84.458762
,,133,32.1,South,Low Income,Moderate,Low,33.844138,-84.462043
2021-09-20 00:16:23.523103,62,279,98.95,,Low Income,Unhealthy,High,33.686423,-84.3621
2021-09-21 00:16:23.523103,82,920,N/A,North,High Income,Unhealthy,Low,33.804059,-84.3556
2021-09-22 00:16:23.523103,15,885,82.82,West,High Income,Good,Medium,33.760166,-84.30258
2021-09-23 00:16:23.523103,59,665,67.84,West,,Unhealthy,Medium,33.779215,-84.313684
2021-09-24 00:16:23.523103,76,57,90.82,West,Low Income,Unhealthy,Medium,33.684023,-84.390936
2021-09-25 00:16:23.523103,62,479,75.49,North,High Income,Moderate,Low,33.722343,
,36,815,43.84,,High Income,Unhealthy,High,33.831259,-84.442355
2021-09-27 00:16:23.523103,58,335,55.42,West,Low Income,Moderate,Medium,33.691241,-84.453692
2021-09-28 00:16:23.523103,,,70.48,South,Low Income,Good,Medium,33.769295,-84.395458
2021-09-29 00:16:23.523103,90,27,3.95,South,Middle Income,Good,Medium,33.712424,-84.32257
2021-09-30 00:16:23.523103,50,833,22.38,North,Low Income,,Not Available,33.663495,-84.439235
2021-10-01 00:16:23.523103,N/A,258,N/A,North,High Income,Good,High,33.762146,-84.316243
,64,789,27.89,West,Low Income,Good,Low,33.757289,-84.356706
2021-10-03 00:16:23.523103,,600,,West,Middle Income,,High,33.779392,-84.375233
2021-10-04 00:16:23.523103,,112,39.52,South,Low Income,Unhealthy,,33.712181,-84.293061
2021-10-05 00:16:23.523103,56,910,2.86,East,Middle Income,,Low,33.7989,
2021-10-06 00:16:23.523103,23,310,,South,Middle Income,Not Available,Low,33.730561,-84.306773
2021-10-07 00:16:23.523103,33,64,81.03,East,Middle Income,Unhealthy,,33.793922,-84.482475
,38,807,76.37,East,High Income,Moderate,High,33.77768,-84.294065
2021-10-09 00:16:23.523103,94,196,N/A,,Middle Income,Good,High,33.838184,-84.377633
2021-10-10 00:16:23.523103,75,59,76.84,Not Available,High Income,Good,Low,33.654349,
2021-10-11 00:16:23.523103,41,490,60.15,West,,Moderate,Medium,33.841486,
2021-10-12 00:16:23.523103,,366,21.0,West,Low Income,Moderate,Medium,33.653012,-84.481085
2021-10-13 00:16:23.523103,4,859,28.87,West,Low Income,Unhealthy,Low,33.773601,-84.301751
2021-10-14 00:16:23.523103,49,417,65.87,East,Not Available,Moderate,Low,33.733978,-84.370299
2021-10-15 00:16:23.523103,40,364,42.7,West,High Income,Good,Low,33.807263,-84.311948
2021-10-16 00:16:23.523103,85,,69.24,West,,Moderate,Medium,33.746836,-84.318196
2021-10-17 00:16:23.523103,23,12,18.33,,Middle Income,Moderate,Medium,33.672122,-84.404773
,33,215,,North,Low Income,Unhealthy,Low,33.734513,-84.424734
2021-10-19 00:16:23.523103,19,225,12.63,South,Low Income,,High,33.683929,-84.463098
2021-10-20 00:16:23.523103,36,404,46.87,South,Low Income,Moderate,Low,33.706902,-84.37841
2021-10-21 00:16:23.523103,98,487,62.8,South,Low Income,Unhealthy,Medium,,-84.361493
2021-10-22 00:16:23.523103,N/A,52,28.43,Not Available,Low Income,Good,Medium,33.693299,-84.476953
2021-10-23 00:16:23.523103,61,695,89.7,West,Middle Income,Moderate,Low,33.784977,-84.309805
2021-10-24 00:16:23.523103,94,426,,South,Low Income,Unhealthy,Medium,33.733474,-84.369671
2021-10-25 00:16:23.523103,N/A,992,73.52,West,Middle Income,,High,33.788232,-84.311896
2021-10-26 00:16:23.523103,14,842,79.38,West,Low Income,Moderate,,33.802955,-84.302676
2021-10-27 00:16:23.523103,,932,51.39,North,Low Income,Not Available,Medium,33.656158,-84.367532
2021-10-28 00:16:23.523103,44,473,N/A,North,High Income,Good,Medium,,-84.372626
2021-10-29 00:16:23.523103,22,924,24.18,West,Middle Income,Good,High,33.842518,
2021-10-30 00:16:23.523103,50,487,64.42,South,Middle Income,Good,Medium,,-84.428861
2021-10-31 00:16:23.523103,79,129,22.95,South,Low Income,Good,Low,33.658776,-84.359505
2021-11-01 00:16:23.523103,60,N/A,30.08,North,Low Income,Good,Not Available,33.69362,-84.401851
2021-11-02 00:16:23.523103,76,,59.7,West,Middle Income,Good,Medium,33.768047,-84.458395
2021-11-03 00:16:23.523103,94,340,,North,Middle Income,Moderate,Medium,33.650417,-84.323667
2021-11-04 00:16:23.523103,42,116,90.72,North,Middle Income,Moderate,Medium,33.667959,-84.437816
2021-11-05 00:16:23.523103,7,483,92.84,South,High Income,Good,High,33.840619,-84.417837
2021-11-06 00:16:23.523103,96,388,N/A,East,High Income,,,,-84.360125
2021-11-07 00:16:23.523103,26,,89.91,East,Not Available,Good,Low,,-84.47337
,69,56,61.99,West,High Income,Good,Medium,33.784967,-84.44967
2021-11-09 00:16:23.523103,74,953,,North,High Income,Unhealthy,High,33.836933,-84.381688
2021-11-10 00:16:23.523103,29,316,82.54,South,High Income,Moderate,Medium,33.748382,-84.348835
2021-11-11 00:16:23.523103,90,868,33.75,South,Middle Income,Good,Medium,33.78314,-84.343967
2021-11-12 00:16:23.523103,19,,,East,Middle Income,Moderate,Medium,33.765507,-84.462292
2021-11-13 00:16:23.523103,4,658,92.52,West,Low Income,Good,Low,33.847459,-84.31304
2021-11-14 00:16:23.523103,8,266,86.26,West,Not Available,Good,High,33.820441,-84.306601
2021-11-15 00:16:23.523103,58,417,74.86,West,High Income,Moderate,Low,33.756161,-84.381159
2021-11-16 00:16:23.523103,36,149,1.83,West,Low Income,Moderate,Medium,33.776473,-84.487054
2021-11-17 00:16:23.523103,75,737,39.58,Not Available,Middle Income,Unhealthy,Low,33.786551,-84.487387
2021-11-18 00:16:23.523103,74,792,,North,,Moderate,Low,33.81104,-84.304262
2021-11-19 00:16:23.523103,15,,8.45,West,Middle Income,Moderate,High,33.772025,-84.388535
2021-11-20 00:16:23.523103,12,514,N/A,South,Middle Income,Moderate,Medium,33.685633,-84.305654
2021-11-21 00:16:23.523103,89,977,88.96,North,Low Income,Unhealthy,Medium,33.691856,-84.344777
2021-11-22 00:16:23.523103,1,788,81.41,East,Middle Income,Good,Not Available,33.724124,
2021-11-23 00:16:23.523103,75,,N/A,East,Middle Income,Good,Low,33.726683,-84.473565
2021-11-24 00:16:23.523103,26,561,99.2,South,Low Income,Moderate,Low,33.712324,-84.395771
2021-11-25 00:16:23.523103,91,785,1.42,South,Middle Income,Moderate,High,33.729142,-84.376254
2021-11-26 00:16:23.523103,30,294,75.73,West,High Income,Moderate,Medium,33.735006,-84.476391
2021-11-27 00:16:23.523103,99,469,78.65,West,,Unhealthy,Not Available,33.804509,-84.486823
2021-11-28 00:16:23.523103,76,943,63.53,,Not Available,Not Available,High,33.66047,-84.442171
2021-11-29 00:16:23.523103,43,797,,South,High Income,Unhealthy,Low,33.71295,-84.445577
2021-11-30 00:16:23.523103,,,92.31,West,High Income,Moderate,,33.826855,-84.433868
2021-12-01 00:16:23.523103,,749,9.24,South,Middle Income,Good,High,33.746553,-84.297212
2021-12-02 00:16:23.523103,38,N/A,,North,Middle Income,Good,Low,33.824989,-84.342035
2021-12-03 00:16:23.523103,13,577,67.89,West,Low Income,Moderate,High,,-84.451442
2021-12-04 00:16:23.523103,29,969,66.19,North,Middle Income,Unhealthy,,33.820757,-84.395773
2021-12-05 00:16:23.523103,24,505,0.58,East,High Income,Good,Medium,,-84.298486
,,,7.79,East,High Income,Unhealthy,High,33.687355,-84.31104
2021-12-07 00:16:23.523103,N/A,694,9.84,South,High Income,Unhealthy,Not Available,33.833444,-84.355786
2021-12-08 00:16:23.523103,72,646,,West,Not Available,,Medium,33.692259,-84.447137
2021-12-09 00:16:23.523103,57,N/A,,East,High Income,,Low,33.746381,-84.339551
2021-12-10 00:16:23.523103,35,506,90.84,North,Low Income,Unhealthy,Medium,33.754833,-84.336267
2021-12-11 00:16:23.523103,N/A,189,,East,High Income,Unhealthy,Low,33.780189,-84.31025
2021-12-12 00:16:23.523103,35,N/A,24.06,,Middle Income,Moderate,,33.814328,-84.290146
2021-12-13 00:16:23.523103,100,,1.71,West,High Income,Moderate,High,33.780377,-84.439805
2021-12-14 00:16:23.523103,20,,95.67,South,Middle Income,Good,Not Available,33.747856,-84.396336
2021-12-15 00:16:23.523103,N/A,273,69.42,South,Middle Income,Unhealthy,Not Available,,-84.336162
2021-12-16 00:16:23.523103,0,191,35.78,,Middle Income,Unhealthy,Low,33.703214,-84.4463
2021-12-17 00:16:23.523103,68,751,61.4,,Middle Income,Moderate,High,,-84.437105
2021-12-18 00:16:23.523103,37,513,,North,High Income,Moderate,Medium,33.728363,-84.324907
2021-12-19 00:16:23.523103,2,607,30.12,Not Available,Middle Income,Good,Medium,33.665155,-84.429671
2021-12-20 00:16:23.523103,20,975,22.45,East,Low Income,Moderate,Low,33.780418,-84.412543
2021-12-21 00:16:23.523103,,,52.3,East,,Good,,33.802086,-84.321135
2021-12-22 00:16:23.523103,85,132,N/A,South,,Moderate,Medium,,-84.351365
2021-12-23 00:16:23.523103,68,227,23.12,,Low Income,Good,Low,33.717318,-84.399996
2021-12-24 00:16:23.523103,89,543,19.31,,High Income,,High,33.650404,-84.291453
2021-12-25 00:16:23.523103,36,N/A,32.58,East,High Income,Unhealthy,Low,33.697046,-84.37761
2021-12-26 00:16:23.523103,44,240,4.75,South,Middle Income,Moderate,Not Available,33.666004,-84.373772
2021-12-27 00:16:23.523103,0,641,33.63,East,High Income,Good,Medium,33.789413,-84.378948
2021-12-28 00:16:23.523103,37,676,61.66,,High Income,Unhealthy,Medium,33.709676,-84.342689
2021-12-29 00:16:23.523103,13,620,14.04,South,Low Income,Moderate,High,33.662381,
2021-12-30 00:16:23.523103,7,226,75.77,East,Middle Income,Unhealthy,High,33.701355,-84.41265
2021-12-31 00:16:23.523103,23,824,10.39,East,Not Available,Unhealthy,Low,33.668081,-84.319822
2022-01-01 00:16:23.523103,62,844,61.41,East,,Good,Medium,33.737505,-84.446014
,,720,95.64,South,Low Income,Unhealthy,,33.810814,-84.316247
2022-01-03 00:16:23.523103,85,,11.22,North,,Unhealthy,,33.726039,-84.456384
2022-01-04 00:16:23.523103,,266,18.84,South,Low Income,Good,High,33.791286,-84.47398
2022-01-05 00:16:23.523103,93,763,99.27,West,High Income,,High,33.779547,-84.475768
2022-01-06 00:16:23.523103,11,442,80.25,South,Low Income,Moderate,Medium,33.650619,-84.417316
2022-01-07 00:16:23.523103,65,141,55.86,,Low Income,Moderate,Medium,,
